area_fips,industry_code,year,qtr,area_title,industry_title,qtrly_estabs_count,month1_emplvl,month2_emplvl,month3_emplvl,total_qtrly_wages,avg_wkly_wage
2068,10,2015,4,"Denali Borough, Alaska","Total, all industries",110,1676,602,712,13553641,1046
2070,10,2015,1,"Dillingham Census Area, Alaska","Total, all industries",91,1618,1748,1670,17296212,793
2070,10,2015,2,"Dillingham Census Area, Alaska","Total, all industries",95,1620,1753,2818,20814383,776
2070,10,2015,3,"Dillingham Census Area, Alaska","Total, all industries",95,2757,2365,1693,25942707,878
2070,10,2015,4,"Dillingham Census Area, Alaska","Total, all industries",93,1362,1252,1170,16464187,1004
2090,10,2015,1,"Fairbanks North Star Borough, Alaska","Total, all industries",2158,24812,24933,25263,280233706,862
2090,10,2015,2,"Fairbanks North Star Borough, Alaska","Total, all industries",2188,26294,27941,29016,324323752,899
2090,10,2015,3,"Fairbanks North Star Borough, Alaska","Total, all industries",2204,29321,29291,28032,354425615,944
2090,10,2015,4,"Fairbanks North Star Borough, Alaska","Total, all industries",2159,26980,25913,25588,332812146,979
2100,10,2015,1,"Haines Borough, Alaska","Total, all industries",134,497,514,565,4650095,681
2100,10,2015,2,"Haines Borough, Alaska","Total, all industries",143,630,747,895,5762053,585
2100,10,2015,3,"Haines Borough, Alaska","Total, all industries",143,1366,1372,1153,12270495,728
2100,10,2015,4,"Haines Borough, Alaska","Total, all industries",142,683,583,578,4838540,606
2105,10,2015,1,"Hoonah-Angoon Census Area, Alaska","Total, all industries",91,223,225,234,1653814,560
2105,10,2015,2,"Hoonah-Angoon Census Area, Alaska","Total, all industries",95,313,452,606,2895134,487
2105,10,2015,3,"Hoonah-Angoon Census Area, Alaska","Total, all industries",97,694,696,552,5467113,650
2105,10,2015,4,"Hoonah-Angoon Census Area, Alaska","Total, all industries",95,325,251,240,2292673,648
2110,10,2015,1,"Juneau Borough, Alaska","Total, all industries",1040,9746,9880,9981,110350265,860
2110,10,2015,2,"Juneau Borough, Alaska","Total, all industries",1063,10436,11940,12410,121512156,806
2110,10,2015,3,"Juneau Borough, Alaska","Total, all industries",1064,12580,12460,11807,134049013,840
2110,10,2015,4,"Juneau Borough, Alaska","Total, all industries",1057,10521,9979,9849,117557091,894
2122,10,2015,1,"Kenai Peninsula Borough, Alaska","Total, all industries",1803,13818,13813,13940,160592287,891
2122,10,2015,2,"Kenai Peninsula Borough, Alaska","Total, all industries",1839,14390,15975,17478,189959338,916
2122,10,2015,3,"Kenai Peninsula Borough, Alaska","Total, all industries",1844,18400,17997,16220,199600665,875
2122,10,2015,4,"Kenai Peninsula Borough, Alaska","Total, all industries",1829,14434,13745,13566,171623172,949
2130,10,2015,1,"Ketchikan Gateway Borough, Alaska","Total, all industries",566,4272,4296,4437,46246842,821
2130,10,2015,2,"Ketchikan Gateway Borough, Alaska","Total, all industries",577,4799,5726,6166,51919251,718
2130,10,2015,3,"Ketchikan Gateway Borough, Alaska","Total, all industries",575,6807,6961,6212,69430260,802
2130,10,2015,4,"Ketchikan Gateway Borough, Alaska","Total, all industries",571,4976,4658,4622,53502751,866
2150,10,2015,1,"Kodiak Island Borough, Alaska","Total, all industries",432,4490,5013,5112,49535446,782
2150,10,2015,2,"Kodiak Island Borough, Alaska","Total, all industries",439,5033,4992,5225,54658184,827
2150,10,2015,3,"Kodiak Island Borough, Alaska","Total, all industries",449,5702,5917,5772,68554004,910
2150,10,2015,4,"Kodiak Island Borough, Alaska","Total, all industries",435,5044,4465,3852,52158983,901
2158,10,2015,1,"Kusilvak Census Area, Alaska","Total, all industries",0,0,0,0,0,0
2158,10,2015,2,"Kusilvak Census Area, Alaska","Total, all industries",0,0,0,0,0,0
2158,10,2015,3,"Kusilvak Census Area, Alaska","Total, all industries",60,1085,980,873,6997456,550
2158,10,2015,4,"Kusilvak Census Area, Alaska","Total, all industries",59,695,634,642,5351103,627
2164,10,2015,1,"Lake and Peninsula Borough, Alaska","Total, all industries",63,191,204,202,1685876,652
2164,10,2015,2,"Lake and Peninsula Borough, Alaska","Total, all industries",67,227,363,547,3589651,729
2164,10,2015,3,"Lake and Peninsula Borough, Alaska","Total, all industries",65,772,652,624,8111381,914
2164,10,2015,4,"Lake and Peninsula Borough, Alaska","Total, all industries",68,360,252,243,3536822,955
2170,10,2015,1,"Matanuska-Susitna Borough, Alaska","Total, all industries",1916,16141,15977,16253,152522828,728
2170,10,2015,2,"Matanuska-Susitna Borough, Alaska","Total, all industries",1963,16769,17886,18829,173784353,750
2170,10,2015,3,"Matanuska-Susitna Borough, Alaska","Total, all industries",1994,19215,19241,18685,197325166,797
2170,10,2015,4,"Matanuska-Susitna Borough, Alaska","Total, all industries",1979,17565,17022,16860,185274474,831
2180,10,2015,1,"Nome Census Area, Alaska","Total, all industries",201,2058,2102,2149,25892275,947
2180,10,2015,2,"Nome Census Area, Alaska","Total, all industries",201,2113,2177,2358,27427850,952
2180,10,2015,3,"Nome Census Area, Alaska","Total, all industries",198,2477,2505,2403,32880233,1027
2180,10,2015,4,"Nome Census Area, Alaska","Total, all industries",195,2332,2100,2020,28589192,1023
2185,10,2015,1,"North Slope Borough, Alaska","Total, all industries",174,14164,14583,14850,412821727,2185
2185,10,2015,2,"North Slope Borough, Alaska","Total, all industries",179,14801,13886,13905,364541691,1975
2185,10,2015,3,"North Slope Borough, Alaska","Total, all industries",186,13823,13909,13853,347396974,1928
2185,10,2015,4,"North Slope Borough, Alaska","Total, all industries",183,13313,13124,13126,368613185,2150
2188,10,2015,1,"Northwest Arctic Borough, Alaska","Total, all industries",93,1670,1645,1672,32743006,1515
2188,10,2015,2,"Northwest Arctic Borough, Alaska","Total, all industries",98,1648,1695,1832,35749834,1594
2188,10,2015,3,"Northwest Arctic Borough, Alaska","Total, all industries",98,1877,1917,1818,37815823,1555
2188,10,2015,4,"Northwest Arctic Borough, Alaska","Total, all industries",97,1789,1674,1707,34282176,1530
2195,10,2015,1,"Petersburg Census Area, Alaska","Total, all industries",148,708,714,745,6783566,722
2195,10,2015,2,"Petersburg Census Area, Alaska","Total, all industries",146,665,732,848,5788421,595
2195,10,2015,3,"Petersburg Census Area, Alaska","Total, all industries",142,1251,1290,982,12439233,815
2195,10,2015,4,"Petersburg Census Area, Alaska","Total, all industries",140,700,628,613,5578012,663
2198,10,2015,1,"Prince of Wales-Hyder Census Area, Alaska","Total, all industries",164,811,843,876,7149569,652
2198,10,2015,2,"Prince of Wales-Hyder Census Area, Alaska","Total, all industries",168,937,1034,1210,9041926,656
2198,10,2015,3,"Prince of Wales-Hyder Census Area, Alaska","Total, all industries",168,1397,1396,1227,12977197,745
2198,10,2015,4,"Prince of Wales-Hyder Census Area, Alaska","Total, all industries",165,959,952,897,8272186,680
2220,10,2015,1,"Sitka Borough, Alaska","Total, all industries",348,2542,2663,2867,24976354,714
2220,10,2015,2,"Sitka Borough, Alaska","Total, all industries",352,2877,3470,3817,30855553,701
2220,10,2015,3,"Sitka Borough, Alaska","Total, all industries",350,5005,4546,3549,48243564,850
2220,10,2015,4,"Sitka Borough, Alaska","Total, all industries",348,2948,2747,2796,27453748,746
2230,10,2015,1,"Skagway Municipality, Alaska","Total, all industries",109,244,257,274,2573608,766
2230,10,2015,2,"Skagway Municipality, Alaska","Total, all industries",118,451,1154,1308,7844134,621
2230,10,2015,3,"Skagway Municipality, Alaska","Total, all industries",121,1326,1308,1170,12418589,753
2230,10,2015,4,"Skagway Municipality, Alaska","Total, all industries",117,627,304,283,4861199,924
2240,10,2015,1,"Southeast Fairbanks Census Area, Alaska","Total, all industries",189,1547,1571,1598,27833136,1362
2240,10,2015,2,"Southeast Fairbanks Census Area, Alaska","Total, all industries",198,1635,1781,1900,28435935,1234
2240,10,2015,3,"Southeast Fairbanks Census Area, Alaska","Total, all industries",198,1920,1892,1832,33195997,1357
2240,10,2015,4,"Southeast Fairbanks Census Area, Alaska","Total, all industries",196,1709,1676,1642,29075286,1335
2261,10,2015,1,"Valdez-Cordova Census Area, Alaska","Total, all industries",456,2580,2645,2768,40894031,1181
2261,10,2015,2,"Valdez-Cordova Census Area, Alaska","Total, all industries",468,3129,3780,4492,46890508,949
2261,10,2015,3,"Valdez-Cordova Census Area, Alaska","Total, all industries",481,4976,4944,4059,61756671,1019
2261,10,2015,4,"Valdez-Cordova Census Area, Alaska","Total, all industries",468,3100,2790,2704,43898593,1179
2270,10,2015,1,"Wade Hampton Census Area, Alaska","Total, all industries",58,612,614,623,4438769,554
2270,10,2015,2,"Wade Hampton Census Area, Alaska","Total, all industries",59,602,607,871,5073167,563
2270,10,2015,3,"Wade Hampton Census Area, Alaska","Total, all industries",0,0,0,0,0,0
2270,10,2015,4,"Wade Hampton Census Area, Alaska","Total, all industries",0,0,0,0,0,0
2275,10,2015,1,"Wrangell City and Borough, Alaska","Total, all industries",77,426,438,496,3407424,578
2275,10,2015,2,"Wrangell City and Borough, Alaska","Total, all industries",78,544,563,608,4602947,619
2275,10,2015,3,"Wrangell City and Borough, Alaska","Total, all industries",80,778,776,536,6329991,699
2275,10,2015,4,"Wrangell City and Borough, Alaska","Total, all industries",77,491,451,448,3952772,656
2282,10,2015,1,"Yakutat Borough, Alaska","Total, all industries",29,0,0,0,0,0
2282,10,2015,2,"Yakutat Borough, Alaska","Total, all industries",31,0,0,0,0,0
2282,10,2015,3,"Yakutat Borough, Alaska","Total, all industries",31,212,216,211,1624884,587
2282,10,2015,4,"Yakutat Borough, Alaska","Total, all industries",31,160,111,110,1149271,696
2290,10,2015,1,"Yukon-Koyukuk Census Area, Alaska","Total, all industries",123,600,626,637,7004880,868
2290,10,2015,2,"Yukon-Koyukuk Census Area, Alaska","Total, all industries",126,754,802,749,8319623,833
2290,10,2015,3,"Yukon-Koyukuk Census Area, Alaska","Total, all industries",130,717,704,696,9001148,981
2290,10,2015,4,"Yukon-Koyukuk Census Area, Alaska","Total, all industries",121,664,618,586,8261691,1021
2999,10,2015,1,"Unknown Or Undefined, Alaska","Total, all industries",652,0,0,0,0,0
2999,10,2015,2,"Unknown Or Undefined, Alaska","Total, all industries",651,0,0,0,0,0
2999,10,2015,3,"Unknown Or Undefined, Alaska","Total, all industries",702,1892,1761,1572,28512949,1259
2999,10,2015,4,"Unknown Or Undefined, Alaska","Total, all industries",710,1505,1488,1477,27342170,1412
4001,10,2015,1,"Apache County, Arizona","Total, all industries",442,7052,7046,7042,60964160,665
4001,10,2015,2,"Apache County, Arizona","Total, all industries",443,6989,7187,7160,62883783,680
4001,10,2015,3,"Apache County, Arizona","Total, all industries",450,7174,7337,7409,64847220,683
4001,10,2015,4,"Apache County, Arizona","Total, all industries",443,7311,7184,7213,70355338,748
4003,10,2015,1,"Cochise County, Arizona","Total, all industries",1993,23160,23320,23591,202758274,668
4003,10,2015,2,"Cochise County, Arizona","Total, all industries",2000,23253,23118,23134,208106652,691
4003,10,2015,3,"Cochise County, Arizona","Total, all industries",1998,22989,23168,23011,200474722,669
4003,10,2015,4,"Cochise County, Arizona","Total, all industries",1991,23325,23072,23036,220715108,734
4005,10,2015,1,"Coconino County, Arizona","Total, all industries",3117,42731,42870,43654,377142910,673
4005,10,2015,2,"Coconino County, Arizona","Total, all industries",3143,44753,45500,46147,422442556,715
4005,10,2015,3,"Coconino County, Arizona","Total, all industries",3159,46248,46531,46300,420368509,698
4005,10,2015,4,"Coconino County, Arizona","Total, all industries",3175,46087,45190,44826,443653157,752
4007,10,2015,1,"Gila County, Arizona","Total, all industries",864,9613,9673,9671,107281433,855
4007,10,2015,2,"Gila County, Arizona","Total, all industries",867,9701,9713,9787,96106150,760
4007,10,2015,3,"Gila County, Arizona","Total, all industries",876,9838,9535,9424,96179191,771
4007,10,2015,4,"Gila County, Arizona","Total, all industries",876,9380,9264,9185,96611190,801
4009,10,2015,1,"Graham County, Arizona","Total, all industries",450,5661,5707,5758,56199388,757
4009,10,2015,2,"Graham County, Arizona","Total, all industries",451,5900,5923,5907,52112738,678
4009,10,2015,3,"Graham County, Arizona","Total, all industries",452,5833,5827,5797,53855674,712
4009,10,2015,4,"Graham County, Arizona","Total, all industries",452,5756,5781,5753,56772770,758
4011,10,2015,1,"Greenlee County, Arizona","Total, all industries",90,4003,4044,3985,87130600,1671
4011,10,2015,2,"Greenlee County, Arizona","Total, all industries",87,4005,4015,4099,62569248,1191
4011,10,2015,3,"Greenlee County, Arizona","Total, all industries",88,4075,4063,3959,69611783,1328
4011,10,2015,4,"Greenlee County, Arizona","Total, all industries",87,3909,3976,3864,66718761,1310
4012,10,2015,1,"La Paz County, Arizona","Total, all industries",299,3096,3226,3285,22516199,541
4012,10,2015,2,"La Paz County, Arizona","Total, all industries",297,3275,3232,3215,22908213,544
4012,10,2015,3,"La Paz County, Arizona","Total, all industries",296,3131,3080,3087,22457147,557
4012,10,2015,4,"La Paz County, Arizona","Total, all industries",296,3181,3128,3152,24767520,604
4013,10,2015,1,"Maricopa County, Arizona","Total, all industries",90956,1577602,1587037,1593108,20508724068,995
4013,10,2015,2,"Maricopa County, Arizona","Total, all industries",92347,1602835,1602727,1598083,19388767225,931
4013,10,2015,3,"Maricopa County, Arizona","Total, all industries",93324,1599331,1611127,1615389,19274311201,922
4013,10,2015,4,"Maricopa County, Arizona","Total, all industries",94219,1643145,1665488,1671644,21899410248,1015
4015,10,2015,1,"Mohave County, Arizona","Total, all industries",3405,38244,38552,38942,320615512,639
4015,10,2015,2,"Mohave County, Arizona","Total, all industries",3436,39325,39686,39179,332424261,649
4015,10,2015,3,"Mohave County, Arizona","Total, all industries",3478,39457,39659,39506,337513062,657
4015,10,2015,4,"Mohave County, Arizona","Total, all industries",3495,39477,39960,39464,366819621,712
4017,10,2015,1,"Navajo County, Arizona","Total, all industries",1469,16473,16471,16718,152323844,708
4017,10,2015,2,"Navajo County, Arizona","Total, all industries",1491,17228,17415,17569,154660430,684
4017,10,2015,3,"Navajo County, Arizona","Total, all industries",1502,17602,17754,17713,154879737,673
4017,10,2015,4,"Navajo County, Arizona","Total, all industries",1504,17566,17392,17348,161885407,714
4019,10,2015,1,"Pima County, Arizona","Total, all industries",18178,283474,284668,284983,2899544364,784
4019,10,2015,2,"Pima County, Arizona","Total, all industries",18351,286058,284878,282819,2908572411,786
4019,10,2015,3,"Pima County, Arizona","Total, all industries",18525,281562,284135,284616,2853094639,774
4019,10,2015,4,"Pima County, Arizona","Total, all industries",18483,287129,289286,290992,3232426892,860
4021,10,2015,1,"Pinal County, Arizona","Total, all industries",2770,37999,38569,38494,336368859,675
4021,10,2015,2,"Pinal County, Arizona","Total, all industries",2806,38640,38454,37793,336855470,677
4021,10,2015,3,"Pinal County, Arizona","Total, all industries",2823,37324,37626,37424,332853691,684
4021,10,2015,4,"Pinal County, Arizona","Total, all industries",2814,38085,38883,39337,370859498,736
4023,10,2015,1,"Santa Cruz County, Arizona","Total, all industries",1093,10381,10557,10528,81271281,596
4023,10,2015,2,"Santa Cruz County, Arizona","Total, all industries",1104,10449,10421,10096,83933444,626
4023,10,2015,3,"Santa Cruz County, Arizona","Total, all industries",1104,9270,9133,8917,82412561,696
4023,10,2015,4,"Santa Cruz County, Arizona","Total, all industries",1108,9244,9818,10186,92955643,733
